Using device: cuda
Starting training with gradient-based adaptive weighted mask...
Epoch 1/20000, Train Loss: 59.2335, Validation Set Manhattan Distance: 588.0, Mask Weight: 1.000
  -> New best Validation Set Manhattan Distance: 588.0. Model saved.
Epoch 2/20000, Train Loss: 42.5542, Validation Set Manhattan Distance: 588.0, Mask Weight: 1.000
Epoch 3/20000, Train Loss: 33.7340, Validation Set Manhattan Distance: 588.0, Mask Weight: 1.000
Epoch 4/20000, Train Loss: 27.4693, Validation Set Manhattan Distance: 588.0, Mask Weight: 1.000
Epoch 5/20000, Train Loss: 22.8950, Validation Set Manhattan Distance: 588.0, Mask Weight: 1.000
Epoch 6/20000, Train Loss: 19.2648, Validation Set Manhattan Distance: 588.0, Mask Weight: 1.000
Epoch 7/20000, Train Loss: 16.2149, Validation Set Manhattan Distance: 588.0, Mask Weight: 1.000
Epoch 8/20000, Train Loss: 13.6447, Validation Set Manhattan Distance: 588.0, Mask Weight: 1.000
Epoch 9/20000, Train Loss: 11.4631, Validation Set Manhattan Distance: 588.0, Mask Weight: 1.000
Epoch 10/20000, Train Loss: 9.6271, Validation Set Manhattan Distance: 588.0, Mask Weight: 1.000
Epoch 11/20000, Train Loss: 8.0807, Validation Set Manhattan Distance: 588.0, Mask Weight: 1.000
Epoch 12/20000, Train Loss: 6.7775, Validation Set Manhattan Distance: 588.0, Mask Weight: 1.000
Epoch 13/20000, Train Loss: 5.6885, Validation Set Manhattan Distance: 588.0, Mask Weight: 1.000
Epoch 14/20000, Train Loss: 4.7773, Validation Set Manhattan Distance: 588.0, Mask Weight: 1.000
Epoch 15/20000, Train Loss: 4.0190, Validation Set Manhattan Distance: 588.0, Mask Weight: 1.000
Epoch 16/20000, Train Loss: 3.3818, Validation Set Manhattan Distance: 588.0, Mask Weight: 1.000
Epoch 17/20000, Train Loss: 2.8384, Validation Set Manhattan Distance: 588.0, Mask Weight: 1.000
Epoch 18/20000, Train Loss: 2.3831, Validation Set Manhattan Distance: 588.0, Mask Weight: 1.000
Epoch 19/20000, Train Loss: 2.0014, Validation Set Manhattan Distance: 588.0, Mask Weight: 1.000
Epoch 20/20000, Train Loss: 1.6820, Validation Set Manhattan Distance: 588.0, Mask Weight: 1.000
Epoch 21/20000, Train Loss: 1.4142, Validation Set Manhattan Distance: 588.0, Mask Weight: 1.000
Epoch 22/20000, Train Loss: 1.1902, Validation Set Manhattan Distance: 588.0, Mask Weight: 1.000
Epoch 23/20000, Train Loss: 1.0017, Validation Set Manhattan Distance: 588.0, Mask Weight: 1.000
Epoch 24/20000, Train Loss: 0.8433, Validation Set Manhattan Distance: 588.0, Mask Weight: 1.000
Epoch 25/20000, Train Loss: 0.7126, Validation Set Manhattan Distance: 588.0, Mask Weight: 1.000
Epoch 26/20000, Train Loss: 0.6004, Validation Set Manhattan Distance: 588.0, Mask Weight: 1.000
Epoch 27/20000, Train Loss: 0.5059, Validation Set Manhattan Distance: 588.0, Mask Weight: 1.000
Epoch 28/20000, Train Loss: 0.4299, Validation Set Manhattan Distance: 588.0, Mask Weight: 1.000
Epoch 29/20000, Train Loss: 0.3645, Validation Set Manhattan Distance: 588.0, Mask Weight: 1.000
Epoch 30/20000, Train Loss: 0.3075, Validation Set Manhattan Distance: 588.0, Mask Weight: 1.000
Epoch 31/20000, Train Loss: 0.2618, Validation Set Manhattan Distance: 588.0, Mask Weight: 1.000
Epoch 32/20000, Train Loss: 0.2240, Validation Set Manhattan Distance: 588.0, Mask Weight: 1.000
Epoch 33/20000, Train Loss: 0.1885, Validation Set Manhattan Distance: 588.0, Mask Weight: 1.000
Epoch 34/20000, Train Loss: 0.1607, Validation Set Manhattan Distance: 588.0, Mask Weight: 1.000
Epoch 35/20000, Train Loss: 0.1370, Validation Set Manhattan Distance: 588.0, Mask Weight: 1.000
Epoch 36/20000, Train Loss: 0.1180, Validation Set Manhattan Distance: 588.0, Mask Weight: 1.000
Epoch 37/20000, Train Loss: 0.1033, Validation Set Manhattan Distance: 588.0, Mask Weight: 1.000
  -> Train loss below 0.1. Mask weight reduction is now enabled.
Epoch 38/20000, Train Loss: 0.0878, Validation Set Manhattan Distance: 588.0, Mask Weight: 1.000
  -> Validation Set Manhattan Distance did not improve for 10 epochs.
  -> Unmasked Loss (Gradient Magnitude): 0.5903, Calculated Decrement: 0.0085
  -> Reducing mask weight to 0.992.
  -> Mask weight reduction is now disabled until train loss is below 0.001 again.
Epoch 39/20000, Train Loss: 0.3099, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.992
  -> New best Validation Set Manhattan Distance: 12.0. Model saved.
Epoch 40/20000, Train Loss: 0.1529, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.992
Epoch 41/20000, Train Loss: 0.1425, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.992
Epoch 42/20000, Train Loss: 0.1355, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.992
Epoch 43/20000, Train Loss: 0.1295, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.992
Epoch 44/20000, Train Loss: 0.1252, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.992
Epoch 45/20000, Train Loss: 0.1233, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.992
Epoch 46/20000, Train Loss: 0.1154, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.992
Epoch 47/20000, Train Loss: 0.1114, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.992
Epoch 48/20000, Train Loss: 0.1087, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.992
Epoch 49/20000, Train Loss: 0.1065, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.992
Epoch 50/20000, Train Loss: 0.1043, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.992
Epoch 51/20000, Train Loss: 0.1037, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.992
Epoch 52/20000, Train Loss: 0.1030, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.992
  -> Train loss below 0.1. Mask weight reduction is now enabled.
Epoch 53/20000, Train Loss: 0.0993, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.992
  -> Validation Set Manhattan Distance did not improve for 10 epochs.
  -> Unmasked Loss (Gradient Magnitude): 0.0944, Calculated Decrement: 0.0530
  -> Reducing mask weight to 0.939.
  -> Mask weight reduction is now disabled until train loss is below 0.001 again.
Epoch 54/20000, Train Loss: 0.5986, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.939
Epoch 55/20000, Train Loss: 0.5925, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.939
Epoch 56/20000, Train Loss: 0.5913, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.939
Epoch 57/20000, Train Loss: 0.5897, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.939
Epoch 58/20000, Train Loss: 0.5899, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.939
Epoch 59/20000, Train Loss: 0.5848, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.939
Epoch 60/20000, Train Loss: 0.5792, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.939
Epoch 61/20000, Train Loss: 0.5777, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.939
Epoch 62/20000, Train Loss: 0.5758, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.939
Epoch 63/20000, Train Loss: 0.5686, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.939
Epoch 64/20000, Train Loss: 0.5642, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.939
Epoch 65/20000, Train Loss: 0.5667, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.939
Epoch 66/20000, Train Loss: 0.5525, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.939
Epoch 67/20000, Train Loss: 0.5456, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.939
Epoch 68/20000, Train Loss: 0.5219, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.939
Epoch 69/20000, Train Loss: 0.4998, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.939
Epoch 70/20000, Train Loss: 0.4840, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.939
Epoch 71/20000, Train Loss: 0.4746, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.939
Epoch 72/20000, Train Loss: 0.4616, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.939
Epoch 73/20000, Train Loss: 0.4463, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.939
Epoch 74/20000, Train Loss: 0.4323, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.939
Epoch 75/20000, Train Loss: 0.4168, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.939
Epoch 76/20000, Train Loss: 0.4321, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.939
Epoch 77/20000, Train Loss: 0.4316, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.939
Epoch 78/20000, Train Loss: 0.4237, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.939
Epoch 79/20000, Train Loss: 0.4264, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.939
Epoch 80/20000, Train Loss: 0.4077, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.939
Epoch 81/20000, Train Loss: 0.3981, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.939
Epoch 82/20000, Train Loss: 0.3866, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.939
Epoch 83/20000, Train Loss: 0.3738, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.939
Epoch 84/20000, Train Loss: 0.3628, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.939
Epoch 85/20000, Train Loss: 0.3849, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.939
Epoch 86/20000, Train Loss: 0.4351, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.939
Epoch 87/20000, Train Loss: 0.3927, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.939
Epoch 88/20000, Train Loss: 0.3713, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.939
Epoch 89/20000, Train Loss: 0.3604, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.939
Epoch 90/20000, Train Loss: 0.3549, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.939
Epoch 91/20000, Train Loss: 0.3448, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.939
