Using device: cuda
Starting training with gradient-based adaptive weighted mask...
Epoch 1/20000, Train Loss: 60.1942, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
  -> New best Validation Set Manhattan Distance: 12.0. Model saved.
Epoch 2/20000, Train Loss: 45.6775, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
Epoch 3/20000, Train Loss: 37.0224, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
Epoch 4/20000, Train Loss: 30.6012, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
Epoch 5/20000, Train Loss: 25.6137, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
Epoch 6/20000, Train Loss: 21.5032, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
Epoch 7/20000, Train Loss: 18.1620, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
Epoch 8/20000, Train Loss: 15.3948, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
Epoch 9/20000, Train Loss: 13.0269, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
Epoch 10/20000, Train Loss: 11.0155, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
Epoch 11/20000, Train Loss: 9.3107, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
Epoch 12/20000, Train Loss: 7.8591, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
Epoch 13/20000, Train Loss: 6.6217, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
Epoch 14/20000, Train Loss: 5.5686, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
Epoch 15/20000, Train Loss: 4.6742, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
Epoch 16/20000, Train Loss: 3.9146, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
Epoch 17/20000, Train Loss: 3.2713, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
Epoch 18/20000, Train Loss: 2.7244, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
Epoch 19/20000, Train Loss: 2.2663, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
Epoch 20/20000, Train Loss: 1.8833, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
Epoch 21/20000, Train Loss: 1.5633, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
Epoch 22/20000, Train Loss: 1.2936, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
Epoch 23/20000, Train Loss: 1.0688, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
Epoch 24/20000, Train Loss: 0.8860, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
Epoch 25/20000, Train Loss: 0.7317, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
Epoch 26/20000, Train Loss: 0.6007, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
Epoch 27/20000, Train Loss: 0.4941, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
Epoch 28/20000, Train Loss: 0.4070, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
Epoch 29/20000, Train Loss: 0.3365, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
Epoch 30/20000, Train Loss: 0.2761, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
Epoch 31/20000, Train Loss: 0.2279, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
Epoch 32/20000, Train Loss: 0.1883, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
Epoch 33/20000, Train Loss: 0.1566, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
Epoch 34/20000, Train Loss: 0.1289, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
Epoch 35/20000, Train Loss: 0.1056, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
  -> Train loss below 0.1. Mask weight reduction is now enabled.
Epoch 36/20000, Train Loss: 0.0878, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
  -> Validation Set Manhattan Distance did not improve for 10 epochs.
  -> Unmasked Loss (Gradient Magnitude): 0.5301, Calculated Decrement: 0.0094
  -> Reducing mask weight to 0.991.
  -> Mask weight reduction is now disabled until train loss is below 0.001 again.
Epoch 37/20000, Train Loss: 0.3223, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.991
Epoch 38/20000, Train Loss: 0.1531, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.991
Epoch 39/20000, Train Loss: 0.1428, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.991
Epoch 40/20000, Train Loss: 0.1364, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.991
Epoch 41/20000, Train Loss: 0.1288, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.991
Epoch 42/20000, Train Loss: 0.1216, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.991
Epoch 43/20000, Train Loss: 0.1170, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.991
Epoch 44/20000, Train Loss: 0.1129, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.991
Epoch 45/20000, Train Loss: 0.1103, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.991
Epoch 46/20000, Train Loss: 0.1077, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.991
Epoch 47/20000, Train Loss: 0.1058, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.991
Epoch 48/20000, Train Loss: 0.1052, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.991
Epoch 49/20000, Train Loss: 0.1049, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.991
Epoch 50/20000, Train Loss: 0.1029, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.991
Epoch 51/20000, Train Loss: 0.1009, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.991
  -> Train loss below 0.1. Mask weight reduction is now enabled.
Epoch 52/20000, Train Loss: 0.0995, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.991
  -> Validation Set Manhattan Distance did not improve for 10 epochs.
  -> Unmasked Loss (Gradient Magnitude): 0.0950, Calculated Decrement: 0.0526
  -> Reducing mask weight to 0.938.
  -> Mask weight reduction is now disabled until train loss is below 0.001 again.
Epoch 53/20000, Train Loss: 0.5975, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.938
Epoch 54/20000, Train Loss: 0.5950, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.938
Epoch 55/20000, Train Loss: 0.5890, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.938
Epoch 56/20000, Train Loss: 0.5859, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.938
Epoch 57/20000, Train Loss: 0.5792, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.938
Epoch 58/20000, Train Loss: 0.5772, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.938
Epoch 59/20000, Train Loss: 0.5686, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.938
Epoch 60/20000, Train Loss: 0.5662, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.938
Epoch 61/20000, Train Loss: 0.5686, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.938
Epoch 62/20000, Train Loss: 0.5602, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.938
Epoch 63/20000, Train Loss: 0.5532, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.938
Epoch 64/20000, Train Loss: 0.5331, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.938
Epoch 65/20000, Train Loss: 0.5155, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.938
Epoch 66/20000, Train Loss: 0.5018, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.938
Epoch 67/20000, Train Loss: 0.4946, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.938
Epoch 68/20000, Train Loss: 0.4848, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.938
Epoch 69/20000, Train Loss: 0.4695, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.938
Epoch 70/20000, Train Loss: 0.4547, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.938
Epoch 71/20000, Train Loss: 0.4628, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.938
Epoch 72/20000, Train Loss: 0.4369, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.938
Epoch 73/20000, Train Loss: 0.4220, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.938
Epoch 74/20000, Train Loss: 0.4088, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.938
Epoch 75/20000, Train Loss: 0.4247, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.938
Epoch 76/20000, Train Loss: 0.3987, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.938
Epoch 77/20000, Train Loss: 0.3770, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.938
Epoch 78/20000, Train Loss: 0.3822, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.938
Epoch 79/20000, Train Loss: 0.3644, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.938
Epoch 80/20000, Train Loss: 0.3812, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.938
Epoch 81/20000, Train Loss: 0.3630, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.938
Epoch 82/20000, Train Loss: 0.3548, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.938
Epoch 83/20000, Train Loss: 0.3625, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.938
Epoch 84/20000, Train Loss: 0.3620, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.938
Epoch 85/20000, Train Loss: 0.3791, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.938
Epoch 86/20000, Train Loss: 0.3499, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.938
Epoch 87/20000, Train Loss: 0.3411, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.938
Epoch 88/20000, Train Loss: 0.3308, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.938
Epoch 89/20000, Train Loss: 0.3299, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.938
Epoch 90/20000, Train Loss: 0.3385, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.938
Epoch 91/20000, Train Loss: 0.3191, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.938
Epoch 92/20000, Train Loss: 0.3171, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.938
Epoch 93/20000, Train Loss: 0.3096, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.938
Epoch 94/20000, Train Loss: 0.3090, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.938
Epoch 95/20000, Train Loss: 0.3104, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.938
Epoch 96/20000, Train Loss: 0.4999, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.938
Epoch 97/20000, Train Loss: 0.6804, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.938
Epoch 98/20000, Train Loss: 0.6518, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.938
Epoch 99/20000, Train Loss: 0.6150, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.938
Epoch 100/20000, Train Loss: 0.5751, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.938
Epoch 101/20000, Train Loss: 0.5524, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.938
Epoch 102/20000, Train Loss: 0.5314, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.938
Epoch 103/20000, Train Loss: 0.5127, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.938
Epoch 104/20000, Train Loss: 0.4950, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.938
Epoch 105/20000, Train Loss: 0.4751, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.938
Epoch 106/20000, Train Loss: 0.4497, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.938
Epoch 107/20000, Train Loss: 0.4319, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.938
Epoch 108/20000, Train Loss: 0.4018, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.938
Epoch 109/20000, Train Loss: 0.3656, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.938
Epoch 110/20000, Train Loss: 0.3563, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.938
Epoch 111/20000, Train Loss: 0.3305, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.938
Epoch 112/20000, Train Loss: 0.3185, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.938
Epoch 113/20000, Train Loss: 0.3216, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.938
Epoch 114/20000, Train Loss: 0.3472, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.938
Epoch 115/20000, Train Loss: 0.3468, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.938
Epoch 116/20000, Train Loss: 0.3280, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.938
Epoch 117/20000, Train Loss: 0.3203, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.938
Epoch 118/20000, Train Loss: 0.3048, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.938
Epoch 119/20000, Train Loss: 0.3016, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.938
Epoch 120/20000, Train Loss: 0.2989, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.938
Epoch 121/20000, Train Loss: 0.3002, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.938
Epoch 122/20000, Train Loss: 0.2959, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.938
Epoch 123/20000, Train Loss: 0.3347, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.938
Epoch 124/20000, Train Loss: 0.3381, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.938
Epoch 125/20000, Train Loss: 0.3378, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.938
Epoch 126/20000, Train Loss: 0.3040, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.938
Epoch 127/20000, Train Loss: 0.2923, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.938
Epoch 128/20000, Train Loss: 0.2974, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.938
Epoch 129/20000, Train Loss: 0.3046, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.938
Epoch 130/20000, Train Loss: 0.2896, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.938
Epoch 131/20000, Train Loss: 0.2829, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.938
Epoch 132/20000, Train Loss: 0.2908, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.938
Epoch 133/20000, Train Loss: 0.3047, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.938
Epoch 134/20000, Train Loss: 0.3720, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.938
Epoch 135/20000, Train Loss: 0.3388, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.938
Epoch 136/20000, Train Loss: 0.3105, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.938
Epoch 137/20000, Train Loss: 0.3001, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.938
Epoch 138/20000, Train Loss: 0.2867, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.938
Epoch 139/20000, Train Loss: 0.2821, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.938
Epoch 140/20000, Train Loss: 0.2805, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.938
Epoch 141/20000, Train Loss: 0.2861, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.938
Epoch 142/20000, Train Loss: 0.2928, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.938
Epoch 143/20000, Train Loss: 0.3042, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.938
Epoch 144/20000, Train Loss: 0.2978, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.938
Epoch 145/20000, Train Loss: 0.2838, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.938
Epoch 146/20000, Train Loss: 0.2882, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.938
