Using device: cuda
Starting training with gradient-based adaptive weighted mask...
Epoch 1/20000, Train Loss: 61.2763, Validation Set Manhattan Distance: 588.0, Mask Weight: 1.000
  -> New best Validation Set Manhattan Distance: 588.0. Model saved.
Epoch 2/20000, Train Loss: 45.2943, Validation Set Manhattan Distance: 588.0, Mask Weight: 1.000
Epoch 3/20000, Train Loss: 36.6030, Validation Set Manhattan Distance: 588.0, Mask Weight: 1.000
Epoch 4/20000, Train Loss: 30.1197, Validation Set Manhattan Distance: 588.0, Mask Weight: 1.000
Epoch 5/20000, Train Loss: 25.2448, Validation Set Manhattan Distance: 588.0, Mask Weight: 1.000
Epoch 6/20000, Train Loss: 21.2283, Validation Set Manhattan Distance: 588.0, Mask Weight: 1.000
Epoch 7/20000, Train Loss: 17.8898, Validation Set Manhattan Distance: 588.0, Mask Weight: 1.000
Epoch 8/20000, Train Loss: 15.0690, Validation Set Manhattan Distance: 588.0, Mask Weight: 1.000
Epoch 9/20000, Train Loss: 12.6581, Validation Set Manhattan Distance: 588.0, Mask Weight: 1.000
Epoch 10/20000, Train Loss: 10.6146, Validation Set Manhattan Distance: 588.0, Mask Weight: 1.000
Epoch 11/20000, Train Loss: 8.8886, Validation Set Manhattan Distance: 588.0, Mask Weight: 1.000
Epoch 12/20000, Train Loss: 7.4311, Validation Set Manhattan Distance: 588.0, Mask Weight: 1.000
Epoch 13/20000, Train Loss: 6.2052, Validation Set Manhattan Distance: 588.0, Mask Weight: 1.000
Epoch 14/20000, Train Loss: 5.1751, Validation Set Manhattan Distance: 588.0, Mask Weight: 1.000
Epoch 15/20000, Train Loss: 4.3124, Validation Set Manhattan Distance: 588.0, Mask Weight: 1.000
Epoch 16/20000, Train Loss: 3.5904, Validation Set Manhattan Distance: 588.0, Mask Weight: 1.000
Epoch 17/20000, Train Loss: 2.9878, Validation Set Manhattan Distance: 588.0, Mask Weight: 1.000
Epoch 18/20000, Train Loss: 2.4855, Validation Set Manhattan Distance: 588.0, Mask Weight: 1.000
Epoch 19/20000, Train Loss: 2.0626, Validation Set Manhattan Distance: 588.0, Mask Weight: 1.000
Epoch 20/20000, Train Loss: 1.7125, Validation Set Manhattan Distance: 588.0, Mask Weight: 1.000
