Using device: cuda
Starting training with gradient-based adaptive weighted mask...
Epoch 1/20000, Train Loss: 57.0788, Validation Set Manhattan Distance: 300.0, Mask Weight: 1.000
  -> New best Validation Set Manhattan Distance: 300.0. Model saved.
Epoch 2/20000, Train Loss: 43.3164, Validation Set Manhattan Distance: 300.0, Mask Weight: 1.000
Epoch 3/20000, Train Loss: 35.1059, Validation Set Manhattan Distance: 300.0, Mask Weight: 1.000
Epoch 4/20000, Train Loss: 29.3479, Validation Set Manhattan Distance: 300.0, Mask Weight: 1.000
Epoch 5/20000, Train Loss: 24.7184, Validation Set Manhattan Distance: 300.0, Mask Weight: 1.000
Epoch 6/20000, Train Loss: 20.9104, Validation Set Manhattan Distance: 300.0, Mask Weight: 1.000
Epoch 7/20000, Train Loss: 17.6641, Validation Set Manhattan Distance: 300.0, Mask Weight: 1.000
Epoch 8/20000, Train Loss: 14.9124, Validation Set Manhattan Distance: 300.0, Mask Weight: 1.000
Epoch 9/20000, Train Loss: 12.5547, Validation Set Manhattan Distance: 300.0, Mask Weight: 1.000
Epoch 10/20000, Train Loss: 10.5374, Validation Set Manhattan Distance: 300.0, Mask Weight: 1.000
Epoch 11/20000, Train Loss: 8.8176, Validation Set Manhattan Distance: 300.0, Mask Weight: 1.000
Epoch 12/20000, Train Loss: 7.3568, Validation Set Manhattan Distance: 300.0, Mask Weight: 1.000
Epoch 13/20000, Train Loss: 6.1211, Validation Set Manhattan Distance: 300.0, Mask Weight: 1.000
Epoch 14/20000, Train Loss: 5.0782, Validation Set Manhattan Distance: 300.0, Mask Weight: 1.000
Epoch 15/20000, Train Loss: 4.2023, Validation Set Manhattan Distance: 300.0, Mask Weight: 1.000
Epoch 16/20000, Train Loss: 3.4690, Validation Set Manhattan Distance: 300.0, Mask Weight: 1.000
Epoch 17/20000, Train Loss: 2.8569, Validation Set Manhattan Distance: 300.0, Mask Weight: 1.000
Epoch 18/20000, Train Loss: 2.3480, Validation Set Manhattan Distance: 300.0, Mask Weight: 1.000
Epoch 19/20000, Train Loss: 1.9259, Validation Set Manhattan Distance: 300.0, Mask Weight: 1.000
Epoch 20/20000, Train Loss: 1.5772, Validation Set Manhattan Distance: 300.0, Mask Weight: 1.000
Epoch 21/20000, Train Loss: 1.2892, Validation Set Manhattan Distance: 300.0, Mask Weight: 1.000
Epoch 22/20000, Train Loss: 1.0524, Validation Set Manhattan Distance: 300.0, Mask Weight: 1.000
Epoch 23/20000, Train Loss: 0.8577, Validation Set Manhattan Distance: 300.0, Mask Weight: 1.000
Epoch 24/20000, Train Loss: 0.6988, Validation Set Manhattan Distance: 300.0, Mask Weight: 1.000
Epoch 25/20000, Train Loss: 0.5684, Validation Set Manhattan Distance: 300.0, Mask Weight: 1.000
Epoch 26/20000, Train Loss: 0.4614, Validation Set Manhattan Distance: 300.0, Mask Weight: 1.000
Epoch 27/20000, Train Loss: 0.3761, Validation Set Manhattan Distance: 300.0, Mask Weight: 1.000
Epoch 28/20000, Train Loss: 0.3060, Validation Set Manhattan Distance: 300.0, Mask Weight: 1.000
Epoch 29/20000, Train Loss: 0.2476, Validation Set Manhattan Distance: 300.0, Mask Weight: 1.000
Epoch 30/20000, Train Loss: 0.2010, Validation Set Manhattan Distance: 300.0, Mask Weight: 1.000
