Using device: cuda
Starting training with gradient-based adaptive weighted mask...
Epoch 1/20000, Train Loss: 63.1912, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
  -> New best Validation Set Manhattan Distance: 12.0. Model saved.
Epoch 2/20000, Train Loss: 47.6240, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
Epoch 3/20000, Train Loss: 37.6184, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
Epoch 4/20000, Train Loss: 30.0780, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
Epoch 5/20000, Train Loss: 24.4904, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
Epoch 6/20000, Train Loss: 20.3529, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
Epoch 7/20000, Train Loss: 17.0947, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
Epoch 8/20000, Train Loss: 14.3956, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
Epoch 9/20000, Train Loss: 12.1289, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
Epoch 10/20000, Train Loss: 10.2029, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
Epoch 11/20000, Train Loss: 8.5703, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
Epoch 12/20000, Train Loss: 7.1948, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
Epoch 13/20000, Train Loss: 6.0430, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
Epoch 14/20000, Train Loss: 5.0627, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
Epoch 15/20000, Train Loss: 4.2421, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
Epoch 16/20000, Train Loss: 3.5565, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
Epoch 17/20000, Train Loss: 2.9816, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
Epoch 18/20000, Train Loss: 2.4944, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
Epoch 19/20000, Train Loss: 2.0887, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
Epoch 20/20000, Train Loss: 1.7481, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
Epoch 21/20000, Train Loss: 1.4660, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
Epoch 22/20000, Train Loss: 1.2291, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
Epoch 23/20000, Train Loss: 1.0281, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
Epoch 24/20000, Train Loss: 0.8617, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
Epoch 25/20000, Train Loss: 0.7188, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
Epoch 26/20000, Train Loss: 0.6007, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
Epoch 27/20000, Train Loss: 0.5017, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
Epoch 28/20000, Train Loss: 0.4171, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
Epoch 29/20000, Train Loss: 0.3499, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
Epoch 30/20000, Train Loss: 0.2910, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
Epoch 31/20000, Train Loss: 0.2415, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
Epoch 32/20000, Train Loss: 0.2009, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
Epoch 33/20000, Train Loss: 0.1691, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
Epoch 34/20000, Train Loss: 0.1404, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
Epoch 35/20000, Train Loss: 0.1186, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
  -> Train loss below 0.1. Mask weight reduction is now enabled.
Epoch 36/20000, Train Loss: 0.0983, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
  -> Validation Set Manhattan Distance did not improve for 10 epochs.
  -> Unmasked Loss (Gradient Magnitude): 0.5237, Calculated Decrement: 0.0095
  -> Reducing mask weight to 0.990.
  -> Mask weight reduction is now disabled until train loss is below 0.001 again.
Epoch 37/20000, Train Loss: 0.2995, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.990
Epoch 38/20000, Train Loss: 0.1628, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.990
Epoch 39/20000, Train Loss: 0.1519, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.990
Epoch 40/20000, Train Loss: 0.1426, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.990
Epoch 41/20000, Train Loss: 0.1381, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.990
Epoch 42/20000, Train Loss: 0.1342, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.990
Epoch 43/20000, Train Loss: 0.1247, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.990
Epoch 44/20000, Train Loss: 0.1202, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.990
Epoch 45/20000, Train Loss: 0.1148, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.990
Epoch 46/20000, Train Loss: 0.1103, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.990
Epoch 47/20000, Train Loss: 0.1085, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.990
Epoch 48/20000, Train Loss: 0.1073, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.990
Epoch 49/20000, Train Loss: 0.1041, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.990
Epoch 50/20000, Train Loss: 0.1008, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.990
  -> Train loss below 0.1. Mask weight reduction is now enabled.
Epoch 51/20000, Train Loss: 0.0992, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.990
  -> Validation Set Manhattan Distance did not improve for 10 epochs.
