Using device: cuda
Starting training with gradient-based adaptive weighted mask...
Epoch 1/20000, Train Loss: 55.1788, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
  -> New best Validation Set Manhattan Distance: 12.0. Model saved.
Epoch 2/20000, Train Loss: 41.0397, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
Epoch 3/20000, Train Loss: 32.6241, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
Epoch 4/20000, Train Loss: 26.7882, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
Epoch 5/20000, Train Loss: 22.3927, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
Epoch 6/20000, Train Loss: 18.8683, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
Epoch 7/20000, Train Loss: 15.8407, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
Epoch 8/20000, Train Loss: 13.2437, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
Epoch 9/20000, Train Loss: 11.0252, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
Epoch 10/20000, Train Loss: 9.1266, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
Epoch 11/20000, Train Loss: 7.5131, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
Epoch 12/20000, Train Loss: 6.1591, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
Epoch 13/20000, Train Loss: 5.0281, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
Epoch 14/20000, Train Loss: 4.0854, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
Epoch 15/20000, Train Loss: 3.3081, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
Epoch 16/20000, Train Loss: 2.6683, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
Epoch 17/20000, Train Loss: 2.1457, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
Epoch 18/20000, Train Loss: 1.7210, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
Epoch 19/20000, Train Loss: 1.3765, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
Epoch 20/20000, Train Loss: 1.0978, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
Epoch 21/20000, Train Loss: 0.8744, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
Epoch 22/20000, Train Loss: 0.6943, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
Epoch 23/20000, Train Loss: 0.5503, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
Epoch 24/20000, Train Loss: 0.4361, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
Epoch 25/20000, Train Loss: 0.3449, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
Epoch 26/20000, Train Loss: 0.2735, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
Epoch 27/20000, Train Loss: 0.2151, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
Epoch 28/20000, Train Loss: 0.1699, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
Epoch 29/20000, Train Loss: 0.1352, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
Epoch 30/20000, Train Loss: 0.1078, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
  -> Train loss below 0.1. Mask weight reduction is now enabled.
Epoch 31/20000, Train Loss: 0.0844, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
  -> Validation Set Manhattan Distance did not improve for 10 epochs.
  -> Unmasked Loss (Gradient Magnitude): 0.6335, Calculated Decrement: 0.0079
  -> Reducing mask weight to 0.992.
  -> Mask weight reduction is now disabled until train loss is below 0.001 again.
Epoch 32/20000, Train Loss: 0.3405, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.992
Epoch 33/20000, Train Loss: 0.1369, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.992
Epoch 34/20000, Train Loss: 0.1196, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.992
Epoch 35/20000, Train Loss: 0.1117, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.992
Epoch 36/20000, Train Loss: 0.1061, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.992
Epoch 37/20000, Train Loss: 0.1006, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.992
  -> Train loss below 0.1. Mask weight reduction is now enabled.
Epoch 38/20000, Train Loss: 0.0956, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.992
Epoch 39/20000, Train Loss: 0.0916, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.992
Epoch 40/20000, Train Loss: 0.0892, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.992
Epoch 41/20000, Train Loss: 0.0867, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.992
  -> Validation Set Manhattan Distance did not improve for 10 epochs.
  -> Unmasked Loss (Gradient Magnitude): 0.0948, Calculated Decrement: 0.0527
  -> Reducing mask weight to 0.939.
  -> Mask weight reduction is now disabled until train loss is below 0.001 again.
Epoch 42/20000, Train Loss: 0.5830, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.939
Epoch 43/20000, Train Loss: 0.5843, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.939
Epoch 44/20000, Train Loss: 0.5763, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.939
