Using device: cuda
Starting training with gradient-based adaptive weighted mask...
Epoch 1/20000, Train Loss: 54.1653, Validation Set Manhattan Distance: 424.0, Mask Weight: 1.000
  -> New best Validation Set Manhattan Distance: 424.0. Model saved.
Epoch 2/20000, Train Loss: 42.3885, Validation Set Manhattan Distance: 426.0, Mask Weight: 1.000
Epoch 3/20000, Train Loss: 35.7073, Validation Set Manhattan Distance: 426.0, Mask Weight: 1.000
Epoch 4/20000, Train Loss: 30.3944, Validation Set Manhattan Distance: 426.0, Mask Weight: 1.000
Epoch 5/20000, Train Loss: 25.9291, Validation Set Manhattan Distance: 426.0, Mask Weight: 1.000
Epoch 6/20000, Train Loss: 22.1057, Validation Set Manhattan Distance: 426.0, Mask Weight: 1.000
Epoch 7/20000, Train Loss: 18.7473, Validation Set Manhattan Distance: 426.0, Mask Weight: 1.000
Epoch 8/20000, Train Loss: 15.8333, Validation Set Manhattan Distance: 426.0, Mask Weight: 1.000
Epoch 9/20000, Train Loss: 13.2963, Validation Set Manhattan Distance: 426.0, Mask Weight: 1.000
Epoch 10/20000, Train Loss: 11.1054, Validation Set Manhattan Distance: 426.0, Mask Weight: 1.000
Epoch 11/20000, Train Loss: 9.2301, Validation Set Manhattan Distance: 426.0, Mask Weight: 1.000
Epoch 12/20000, Train Loss: 7.6413, Validation Set Manhattan Distance: 426.0, Mask Weight: 1.000
Epoch 13/20000, Train Loss: 6.3058, Validation Set Manhattan Distance: 426.0, Mask Weight: 1.000
Epoch 14/20000, Train Loss: 5.1908, Validation Set Manhattan Distance: 420.0, Mask Weight: 1.000
  -> New best Validation Set Manhattan Distance: 420.0. Model saved.
Epoch 15/20000, Train Loss: 4.2644, Validation Set Manhattan Distance: 420.0, Mask Weight: 1.000
Epoch 16/20000, Train Loss: 3.4978, Validation Set Manhattan Distance: 420.0, Mask Weight: 1.000
Epoch 17/20000, Train Loss: 2.8640, Validation Set Manhattan Distance: 420.0, Mask Weight: 1.000
Epoch 18/20000, Train Loss: 2.3418, Validation Set Manhattan Distance: 420.0, Mask Weight: 1.000
Epoch 19/20000, Train Loss: 1.9127, Validation Set Manhattan Distance: 420.0, Mask Weight: 1.000
Epoch 20/20000, Train Loss: 1.5599, Validation Set Manhattan Distance: 420.0, Mask Weight: 1.000
Epoch 21/20000, Train Loss: 1.2683, Validation Set Manhattan Distance: 420.0, Mask Weight: 1.000
Epoch 22/20000, Train Loss: 1.0303, Validation Set Manhattan Distance: 420.0, Mask Weight: 1.000
Epoch 23/20000, Train Loss: 0.8364, Validation Set Manhattan Distance: 420.0, Mask Weight: 1.000
Epoch 24/20000, Train Loss: 0.6771, Validation Set Manhattan Distance: 420.0, Mask Weight: 1.000
Epoch 25/20000, Train Loss: 0.5471, Validation Set Manhattan Distance: 420.0, Mask Weight: 1.000
Epoch 26/20000, Train Loss: 0.4413, Validation Set Manhattan Distance: 420.0, Mask Weight: 1.000
Epoch 27/20000, Train Loss: 0.3566, Validation Set Manhattan Distance: 420.0, Mask Weight: 1.000
Epoch 28/20000, Train Loss: 0.2864, Validation Set Manhattan Distance: 420.0, Mask Weight: 1.000
Epoch 29/20000, Train Loss: 0.2299, Validation Set Manhattan Distance: 420.0, Mask Weight: 1.000
Epoch 30/20000, Train Loss: 0.1845, Validation Set Manhattan Distance: 420.0, Mask Weight: 1.000
Epoch 31/20000, Train Loss: 0.1482, Validation Set Manhattan Distance: 420.0, Mask Weight: 1.000
Epoch 32/20000, Train Loss: 0.1196, Validation Set Manhattan Distance: 420.0, Mask Weight: 1.000
  -> Train loss below 0.1. Mask weight reduction is now enabled.
Epoch 33/20000, Train Loss: 0.0964, Validation Set Manhattan Distance: 420.0, Mask Weight: 1.000
  -> Validation Set Manhattan Distance did not improve for 10 epochs.
  -> Unmasked Loss (Gradient Magnitude): 0.5808, Calculated Decrement: 0.0086
  -> Reducing mask weight to 0.991.
  -> Mask weight reduction is now disabled until train loss is below 0.001 again.
Epoch 34/20000, Train Loss: 0.2786, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.991
  -> New best Validation Set Manhattan Distance: 12.0. Model saved.
Epoch 35/20000, Train Loss: 0.1502, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.991
Epoch 36/20000, Train Loss: 0.1367, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.991
Epoch 37/20000, Train Loss: 0.1254, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.991
Epoch 38/20000, Train Loss: 0.1172, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.991
Epoch 39/20000, Train Loss: 0.1108, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.991
Epoch 40/20000, Train Loss: 0.1062, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.991
Epoch 41/20000, Train Loss: 0.1022, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.991
  -> Train loss below 0.1. Mask weight reduction is now enabled.
Epoch 42/20000, Train Loss: 0.0990, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.991
Epoch 43/20000, Train Loss: 0.0959, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.991
Epoch 44/20000, Train Loss: 0.0929, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.991
  -> Validation Set Manhattan Distance did not improve for 10 epochs.
  -> Unmasked Loss (Gradient Magnitude): 0.0952, Calculated Decrement: 0.0525
  -> Reducing mask weight to 0.939.
  -> Mask weight reduction is now disabled until train loss is below 0.001 again.
Epoch 45/20000, Train Loss: 0.5891, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.939
Epoch 46/20000, Train Loss: 0.5832, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.939
Epoch 47/20000, Train Loss: 0.5785, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.939
Epoch 48/20000, Train Loss: 0.5727, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.939
Epoch 49/20000, Train Loss: 0.5743, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.939
Epoch 50/20000, Train Loss: 0.5675, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.939
Epoch 51/20000, Train Loss: 0.5665, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.939
Epoch 52/20000, Train Loss: 0.5687, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.939
Epoch 53/20000, Train Loss: 0.5626, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.939
Epoch 54/20000, Train Loss: 0.5633, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.939
Epoch 55/20000, Train Loss: 0.5631, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.939
Epoch 56/20000, Train Loss: 0.5574, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.939
Epoch 57/20000, Train Loss: 0.5545, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.939
Epoch 58/20000, Train Loss: 0.5571, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.939
Epoch 59/20000, Train Loss: 0.5555, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.939
Epoch 60/20000, Train Loss: 0.5627, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.939
Epoch 61/20000, Train Loss: 0.5475, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.939
Epoch 62/20000, Train Loss: 0.5301, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.939
Epoch 63/20000, Train Loss: 0.5171, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.939
Epoch 64/20000, Train Loss: 0.4900, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.939
Epoch 65/20000, Train Loss: 0.4656, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.939
Epoch 66/20000, Train Loss: 0.4396, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.939
Epoch 67/20000, Train Loss: 0.4057, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.939
Epoch 68/20000, Train Loss: 0.3745, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.939
Epoch 69/20000, Train Loss: 0.3554, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.939
Epoch 70/20000, Train Loss: 0.3686, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.939
Epoch 71/20000, Train Loss: 0.4267, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.939
Epoch 72/20000, Train Loss: 0.3829, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.939
Epoch 73/20000, Train Loss: 0.3715, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.939
Epoch 74/20000, Train Loss: 0.3578, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.939
Epoch 75/20000, Train Loss: 0.3463, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.939
Epoch 76/20000, Train Loss: 0.3346, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.939
Epoch 77/20000, Train Loss: 0.3314, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.939
Epoch 78/20000, Train Loss: 0.3141, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.939
Epoch 79/20000, Train Loss: 0.3238, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.939
Epoch 80/20000, Train Loss: 0.3079, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.939
Epoch 81/20000, Train Loss: 0.3078, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.939
Epoch 82/20000, Train Loss: 0.3006, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.939
Epoch 83/20000, Train Loss: 0.3458, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.939
Epoch 84/20000, Train Loss: 0.3361, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.939
Epoch 85/20000, Train Loss: 0.3179, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.939
Epoch 86/20000, Train Loss: 0.3178, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.939
Epoch 87/20000, Train Loss: 0.3162, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.939
Epoch 88/20000, Train Loss: 0.3104, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.939
Epoch 89/20000, Train Loss: 0.2943, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.939
Epoch 90/20000, Train Loss: 0.3083, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.939
Epoch 91/20000, Train Loss: 0.2958, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.939
Epoch 92/20000, Train Loss: 0.2848, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.939
