Using device: cuda
Starting training with gradient-based adaptive weighted mask...
Epoch 1/20000, Train Loss: 54.6780, Validation Set Manhattan Distance: 588.0, Mask Weight: 1.000
  -> New best Validation Set Manhattan Distance: 588.0. Model saved.
Epoch 2/20000, Train Loss: 41.0880, Validation Set Manhattan Distance: 588.0, Mask Weight: 1.000
Epoch 3/20000, Train Loss: 33.4075, Validation Set Manhattan Distance: 588.0, Mask Weight: 1.000
Epoch 4/20000, Train Loss: 27.6302, Validation Set Manhattan Distance: 588.0, Mask Weight: 1.000
Epoch 5/20000, Train Loss: 23.3375, Validation Set Manhattan Distance: 588.0, Mask Weight: 1.000
Epoch 6/20000, Train Loss: 19.8347, Validation Set Manhattan Distance: 588.0, Mask Weight: 1.000
Epoch 7/20000, Train Loss: 16.7997, Validation Set Manhattan Distance: 588.0, Mask Weight: 1.000
Epoch 8/20000, Train Loss: 14.1506, Validation Set Manhattan Distance: 588.0, Mask Weight: 1.000
Epoch 9/20000, Train Loss: 11.8795, Validation Set Manhattan Distance: 588.0, Mask Weight: 1.000
Epoch 10/20000, Train Loss: 9.9423, Validation Set Manhattan Distance: 588.0, Mask Weight: 1.000
Epoch 11/20000, Train Loss: 8.2920, Validation Set Manhattan Distance: 588.0, Mask Weight: 1.000
Epoch 12/20000, Train Loss: 6.8967, Validation Set Manhattan Distance: 588.0, Mask Weight: 1.000
Epoch 13/20000, Train Loss: 5.7228, Validation Set Manhattan Distance: 588.0, Mask Weight: 1.000
Epoch 14/20000, Train Loss: 4.7388, Validation Set Manhattan Distance: 588.0, Mask Weight: 1.000
Epoch 15/20000, Train Loss: 3.9190, Validation Set Manhattan Distance: 588.0, Mask Weight: 1.000
Epoch 16/20000, Train Loss: 3.2351, Validation Set Manhattan Distance: 588.0, Mask Weight: 1.000
Epoch 17/20000, Train Loss: 2.6710, Validation Set Manhattan Distance: 588.0, Mask Weight: 1.000
Epoch 18/20000, Train Loss: 2.2011, Validation Set Manhattan Distance: 588.0, Mask Weight: 1.000
Epoch 19/20000, Train Loss: 1.8156, Validation Set Manhattan Distance: 588.0, Mask Weight: 1.000
Epoch 20/20000, Train Loss: 1.4970, Validation Set Manhattan Distance: 588.0, Mask Weight: 1.000
Epoch 21/20000, Train Loss: 1.2345, Validation Set Manhattan Distance: 588.0, Mask Weight: 1.000
Epoch 22/20000, Train Loss: 1.0193, Validation Set Manhattan Distance: 588.0, Mask Weight: 1.000
Epoch 23/20000, Train Loss: 0.8417, Validation Set Manhattan Distance: 588.0, Mask Weight: 1.000
Epoch 24/20000, Train Loss: 0.6961, Validation Set Manhattan Distance: 588.0, Mask Weight: 1.000
Epoch 25/20000, Train Loss: 0.5762, Validation Set Manhattan Distance: 588.0, Mask Weight: 1.000
