Using device: cuda
Starting training with gradient-based adaptive weighted mask...
Epoch 1/20000, Train Loss: 60.7925, Validation Set Manhattan Distance: 382.0, Mask Weight: 1.000
  -> New best Validation Set Manhattan Distance: 382.0. Model saved.
Epoch 2/20000, Train Loss: 45.0143, Validation Set Manhattan Distance: 384.0, Mask Weight: 1.000
Epoch 3/20000, Train Loss: 34.6115, Validation Set Manhattan Distance: 388.0, Mask Weight: 1.000
Epoch 4/20000, Train Loss: 27.3279, Validation Set Manhattan Distance: 384.0, Mask Weight: 1.000
Epoch 5/20000, Train Loss: 22.3772, Validation Set Manhattan Distance: 382.0, Mask Weight: 1.000
Epoch 6/20000, Train Loss: 18.5097, Validation Set Manhattan Distance: 382.0, Mask Weight: 1.000
Epoch 7/20000, Train Loss: 15.3568, Validation Set Manhattan Distance: 388.0, Mask Weight: 1.000
Epoch 8/20000, Train Loss: 12.7594, Validation Set Manhattan Distance: 390.0, Mask Weight: 1.000
Epoch 9/20000, Train Loss: 10.5568, Validation Set Manhattan Distance: 386.0, Mask Weight: 1.000
Epoch 10/20000, Train Loss: 8.6998, Validation Set Manhattan Distance: 386.0, Mask Weight: 1.000
Epoch 11/20000, Train Loss: 7.1488, Validation Set Manhattan Distance: 386.0, Mask Weight: 1.000
Epoch 12/20000, Train Loss: 5.8520, Validation Set Manhattan Distance: 387.0, Mask Weight: 1.000
Epoch 13/20000, Train Loss: 4.7764, Validation Set Manhattan Distance: 394.0, Mask Weight: 1.000
Epoch 14/20000, Train Loss: 3.8842, Validation Set Manhattan Distance: 392.0, Mask Weight: 1.000
Epoch 15/20000, Train Loss: 3.1530, Validation Set Manhattan Distance: 388.0, Mask Weight: 1.000
Epoch 16/20000, Train Loss: 2.5550, Validation Set Manhattan Distance: 388.0, Mask Weight: 1.000
Epoch 17/20000, Train Loss: 2.0662, Validation Set Manhattan Distance: 388.0, Mask Weight: 1.000
Epoch 18/20000, Train Loss: 1.6701, Validation Set Manhattan Distance: 388.0, Mask Weight: 1.000
Epoch 19/20000, Train Loss: 1.3470, Validation Set Manhattan Distance: 388.0, Mask Weight: 1.000
Epoch 20/20000, Train Loss: 1.0864, Validation Set Manhattan Distance: 388.0, Mask Weight: 1.000
Epoch 21/20000, Train Loss: 0.8768, Validation Set Manhattan Distance: 388.0, Mask Weight: 1.000
Epoch 22/20000, Train Loss: 0.7058, Validation Set Manhattan Distance: 388.0, Mask Weight: 1.000
Epoch 23/20000, Train Loss: 0.5682, Validation Set Manhattan Distance: 382.0, Mask Weight: 1.000
Epoch 24/20000, Train Loss: 0.4590, Validation Set Manhattan Distance: 382.0, Mask Weight: 1.000
Epoch 25/20000, Train Loss: 0.3697, Validation Set Manhattan Distance: 382.0, Mask Weight: 1.000
Epoch 26/20000, Train Loss: 0.2973, Validation Set Manhattan Distance: 382.0, Mask Weight: 1.000
Epoch 27/20000, Train Loss: 0.2408, Validation Set Manhattan Distance: 382.0, Mask Weight: 1.000
Epoch 28/20000, Train Loss: 0.1938, Validation Set Manhattan Distance: 390.0, Mask Weight: 1.000
Epoch 29/20000, Train Loss: 0.1585, Validation Set Manhattan Distance: 382.0, Mask Weight: 1.000
Epoch 30/20000, Train Loss: 0.1278, Validation Set Manhattan Distance: 382.0, Mask Weight: 1.000
Epoch 31/20000, Train Loss: 0.1042, Validation Set Manhattan Distance: 382.0, Mask Weight: 1.000
  -> Train loss below 0.1. Mask weight reduction is now enabled.
Epoch 32/20000, Train Loss: 0.0869, Validation Set Manhattan Distance: 382.0, Mask Weight: 1.000
  -> Validation Set Manhattan Distance did not improve for 10 epochs.
  -> Unmasked Loss (Gradient Magnitude): 0.6270, Calculated Decrement: 0.0080
  -> Reducing mask weight to 0.992.
  -> Mask weight reduction is now disabled until train loss is below 0.001 again.
Epoch 33/20000, Train Loss: 0.2880, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.992
  -> New best Validation Set Manhattan Distance: 12.0. Model saved.
Epoch 34/20000, Train Loss: 0.1370, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.992
Epoch 35/20000, Train Loss: 0.1274, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.992
Epoch 36/20000, Train Loss: 0.1180, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.992
Epoch 37/20000, Train Loss: 0.1116, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.992
Epoch 38/20000, Train Loss: 0.1059, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.992
Epoch 39/20000, Train Loss: 0.1013, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.992
  -> Train loss below 0.1. Mask weight reduction is now enabled.
Epoch 40/20000, Train Loss: 0.0990, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.992
Epoch 41/20000, Train Loss: 0.0961, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.992
Epoch 42/20000, Train Loss: 0.0938, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.992
Epoch 43/20000, Train Loss: 0.0912, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.992
  -> Validation Set Manhattan Distance did not improve for 10 epochs.
  -> Unmasked Loss (Gradient Magnitude): 0.0940, Calculated Decrement: 0.0532
  -> Reducing mask weight to 0.939.
  -> Mask weight reduction is now disabled until train loss is below 0.001 again.
Epoch 44/20000, Train Loss: 0.5926, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.939
Epoch 45/20000, Train Loss: 0.5866, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.939
Epoch 46/20000, Train Loss: 0.5843, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.939
Epoch 47/20000, Train Loss: 0.5835, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.939
Epoch 48/20000, Train Loss: 0.5792, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.939
Epoch 49/20000, Train Loss: 0.5740, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.939
