Using device: cuda
Starting training with gradient-based adaptive weighted mask...
Epoch 1/20000, Train Loss: 57.2453, Validation Set Manhattan Distance: 588.0, Mask Weight: 1.000
  -> New best Validation Set Manhattan Distance: 588.0. Model saved.
Epoch 2/20000, Train Loss: 44.4495, Validation Set Manhattan Distance: 588.0, Mask Weight: 1.000
Epoch 3/20000, Train Loss: 37.7557, Validation Set Manhattan Distance: 588.0, Mask Weight: 1.000
Epoch 4/20000, Train Loss: 32.0379, Validation Set Manhattan Distance: 588.0, Mask Weight: 1.000
Epoch 5/20000, Train Loss: 27.2233, Validation Set Manhattan Distance: 588.0, Mask Weight: 1.000
Epoch 6/20000, Train Loss: 23.1685, Validation Set Manhattan Distance: 588.0, Mask Weight: 1.000
Epoch 7/20000, Train Loss: 19.6329, Validation Set Manhattan Distance: 588.0, Mask Weight: 1.000
Epoch 8/20000, Train Loss: 16.5408, Validation Set Manhattan Distance: 588.0, Mask Weight: 1.000
Epoch 9/20000, Train Loss: 13.8570, Validation Set Manhattan Distance: 588.0, Mask Weight: 1.000
Epoch 10/20000, Train Loss: 11.5347, Validation Set Manhattan Distance: 588.0, Mask Weight: 1.000
Epoch 11/20000, Train Loss: 9.5514, Validation Set Manhattan Distance: 588.0, Mask Weight: 1.000
Epoch 12/20000, Train Loss: 7.8746, Validation Set Manhattan Distance: 588.0, Mask Weight: 1.000
Epoch 13/20000, Train Loss: 6.4711, Validation Set Manhattan Distance: 588.0, Mask Weight: 1.000
Epoch 14/20000, Train Loss: 5.3056, Validation Set Manhattan Distance: 588.0, Mask Weight: 1.000
Epoch 15/20000, Train Loss: 4.3433, Validation Set Manhattan Distance: 588.0, Mask Weight: 1.000
Epoch 16/20000, Train Loss: 3.5508, Validation Set Manhattan Distance: 588.0, Mask Weight: 1.000
Epoch 17/20000, Train Loss: 2.9002, Validation Set Manhattan Distance: 588.0, Mask Weight: 1.000
Epoch 18/20000, Train Loss: 2.3670, Validation Set Manhattan Distance: 588.0, Mask Weight: 1.000
Epoch 19/20000, Train Loss: 1.9307, Validation Set Manhattan Distance: 588.0, Mask Weight: 1.000
Epoch 20/20000, Train Loss: 1.5744, Validation Set Manhattan Distance: 588.0, Mask Weight: 1.000
Epoch 21/20000, Train Loss: 1.2832, Validation Set Manhattan Distance: 588.0, Mask Weight: 1.000
Epoch 22/20000, Train Loss: 1.0464, Validation Set Manhattan Distance: 588.0, Mask Weight: 1.000
Epoch 23/20000, Train Loss: 0.8529, Validation Set Manhattan Distance: 588.0, Mask Weight: 1.000
Epoch 24/20000, Train Loss: 0.6954, Validation Set Manhattan Distance: 588.0, Mask Weight: 1.000
Epoch 25/20000, Train Loss: 0.5671, Validation Set Manhattan Distance: 588.0, Mask Weight: 1.000
Epoch 26/20000, Train Loss: 0.4633, Validation Set Manhattan Distance: 588.0, Mask Weight: 1.000
Epoch 27/20000, Train Loss: 0.3787, Validation Set Manhattan Distance: 588.0, Mask Weight: 1.000
Epoch 28/20000, Train Loss: 0.3100, Validation Set Manhattan Distance: 588.0, Mask Weight: 1.000
Epoch 29/20000, Train Loss: 0.2541, Validation Set Manhattan Distance: 588.0, Mask Weight: 1.000
Epoch 30/20000, Train Loss: 0.2082, Validation Set Manhattan Distance: 588.0, Mask Weight: 1.000
Epoch 31/20000, Train Loss: 0.1707, Validation Set Manhattan Distance: 588.0, Mask Weight: 1.000
Epoch 32/20000, Train Loss: 0.1415, Validation Set Manhattan Distance: 588.0, Mask Weight: 1.000
Epoch 33/20000, Train Loss: 0.1176, Validation Set Manhattan Distance: 588.0, Mask Weight: 1.000
  -> Train loss below 0.1. Mask weight reduction is now enabled.
Epoch 34/20000, Train Loss: 0.0968, Validation Set Manhattan Distance: 588.0, Mask Weight: 1.000
  -> Validation Set Manhattan Distance did not improve for 10 epochs.
  -> Unmasked Loss (Gradient Magnitude): 0.3770, Calculated Decrement: 0.0133
