Using device: cuda
Starting training with gradient-based adaptive weighted mask...
Epoch 1/20000, Train Loss: 57.1338, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
  -> New best Validation Set Manhattan Distance: 12.0. Model saved.
Epoch 2/20000, Train Loss: 42.7722, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
Epoch 3/20000, Train Loss: 33.4254, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
Epoch 4/20000, Train Loss: 26.9519, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
Epoch 5/20000, Train Loss: 22.2656, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
Epoch 6/20000, Train Loss: 18.4101, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
Epoch 7/20000, Train Loss: 15.2795, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
Epoch 8/20000, Train Loss: 12.7242, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
Epoch 9/20000, Train Loss: 10.5845, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
Epoch 10/20000, Train Loss: 8.8108, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
Epoch 11/20000, Train Loss: 7.3272, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
Epoch 12/20000, Train Loss: 6.0888, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
Epoch 13/20000, Train Loss: 5.0567, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
Epoch 14/20000, Train Loss: 4.1980, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
Epoch 15/20000, Train Loss: 3.4849, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
Epoch 16/20000, Train Loss: 2.8902, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
Epoch 17/20000, Train Loss: 2.3970, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
Epoch 18/20000, Train Loss: 1.9848, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
Epoch 19/20000, Train Loss: 1.6464, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
Epoch 20/20000, Train Loss: 1.3629, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
Epoch 21/20000, Train Loss: 1.1276, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
Epoch 22/20000, Train Loss: 0.9338, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
Epoch 23/20000, Train Loss: 0.7723, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
Epoch 24/20000, Train Loss: 0.6381, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
Epoch 25/20000, Train Loss: 0.5275, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
Epoch 26/20000, Train Loss: 0.4359, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
Epoch 27/20000, Train Loss: 0.3597, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
Epoch 28/20000, Train Loss: 0.2982, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
Epoch 29/20000, Train Loss: 0.2468, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
Epoch 30/20000, Train Loss: 0.2035, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
Epoch 31/20000, Train Loss: 0.1675, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
Epoch 32/20000, Train Loss: 0.1383, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
Epoch 33/20000, Train Loss: 0.1131, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
  -> Train loss below 0.1. Mask weight reduction is now enabled.
Epoch 34/20000, Train Loss: 0.0933, Validation Set Manhattan Distance: 12.0, Mask Weight: 1.000
  -> Validation Set Manhattan Distance did not improve for 10 epochs.
  -> Unmasked Loss (Gradient Magnitude): 0.5203, Calculated Decrement: 0.0096
  -> Reducing mask weight to 0.990.
  -> Mask weight reduction is now disabled until train loss is below 0.001 again.
Epoch 35/20000, Train Loss: 0.2958, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.990
Epoch 36/20000, Train Loss: 0.1604, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.990
Epoch 37/20000, Train Loss: 0.1484, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.990
Epoch 38/20000, Train Loss: 0.1394, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.990
Epoch 39/20000, Train Loss: 0.1323, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.990
Epoch 40/20000, Train Loss: 0.1269, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.990
Epoch 41/20000, Train Loss: 0.1245, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.990
Epoch 42/20000, Train Loss: 0.1178, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.990
Epoch 43/20000, Train Loss: 0.1130, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.990
Epoch 44/20000, Train Loss: 0.1100, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.990
Epoch 45/20000, Train Loss: 0.1079, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.990
Epoch 46/20000, Train Loss: 0.1056, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.990
Epoch 47/20000, Train Loss: 0.1036, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.990
Epoch 48/20000, Train Loss: 0.1010, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.990
Epoch 49/20000, Train Loss: 0.1003, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.990
  -> Train loss below 0.1. Mask weight reduction is now enabled.
Epoch 50/20000, Train Loss: 0.0987, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.990
  -> Validation Set Manhattan Distance did not improve for 10 epochs.
  -> Unmasked Loss (Gradient Magnitude): 0.0940, Calculated Decrement: 0.0532
  -> Reducing mask weight to 0.937.
  -> Mask weight reduction is now disabled until train loss is below 0.001 again.
Epoch 51/20000, Train Loss: 0.5961, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.937
Epoch 52/20000, Train Loss: 0.5986, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.937
Epoch 53/20000, Train Loss: 0.5946, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.937
Epoch 54/20000, Train Loss: 0.5940, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.937
Epoch 55/20000, Train Loss: 0.5848, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.937
Epoch 56/20000, Train Loss: 0.5827, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.937
Epoch 57/20000, Train Loss: 0.5790, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.937
Epoch 58/20000, Train Loss: 0.5808, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.937
Epoch 59/20000, Train Loss: 0.5787, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.937
Epoch 60/20000, Train Loss: 0.5752, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.937
Epoch 61/20000, Train Loss: 0.5743, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.937
Epoch 62/20000, Train Loss: 0.5727, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.937
Epoch 63/20000, Train Loss: 0.5647, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.937
Epoch 64/20000, Train Loss: 0.5580, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.937
Epoch 65/20000, Train Loss: 0.5486, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.937
Epoch 66/20000, Train Loss: 0.5348, Validation Set Manhattan Distance: 12.0, Mask Weight: 0.937
